gameId,creationTime,gameDuration,seasonId,winner,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,t1_towerKills,t1_inhibitorKills,t1_baronKills,t1_dragonKills,t1_riftHeraldKills,t2_towerKills,t2_inhibitorKills,t2_baronKills,t2_dragonKills,t2_riftHeraldKills
3326181783,1.50428E+12,1656,9,2,1,1,2,2,1,2,5,0,0,1,0,7,1,1,0,1
3248902240,1.49904E+12,1507,9,1,2,2,0,0,1,1,2,0,0,2,1,2,0,0,1,0
3288988395,1.50178E+12,1672,9,1,2,1,1,0,1,1,9,1,0,3,1,2,0,0,0,0
3321230454,1.50393E+12,1304,9,2,2,2,2,0,2,0,0,0,0,0,0,11,3,0,2,0
3320649182,1.50386E+12,2078,9,2,1,2,2,2,2,2,0,0,0,0,0,10,1,1,3,1
3329809907,1.50454E+12,1790,9,1,1,1,1,1,1,1,8,1,1,2,1,0,0,0,0,0
3314023995,1.50342E+12,1809,9,1,1,1,1,1,1,1,10,2,1,1,1,3,0,0,0,0
3275365580,1.50082E+12,1898,9,1,1,2,1,1,1,2,9,2,1,3,0,3,0,0,0,1
3270328925,1.50046E+12,1229,9,1,1,1,1,0,1,0,8,1,0,2,0,1,0,0,0,0
3327712002,1.50438E+12,1688,9,2,2,1,2,2,1,1,6,0,0,2,1,9,2,1,0,0
3329176844,1.50447E+12,2229,9,2,1,1,2,2,2,0,5,0,0,2,0,8,1,1,2,0
3327852221,1.50439E+12,1679,9,1,2,1,0,0,1,0,6,0,0,2,0,0,0,0,0,0
3328316137,1.50445E+12,1252,9,2,1,2,2,0,1,0,0,0,0,1,0,6,1,0,0,0
3282660752,1.50133E+12,1754,9,1,1,1,1,1,1,1,11,2,1,3,1,0,0,0,0,0
3325787434,1.50426E+12,1629,9,1,1,1,1,1,1,0,11,3,1,1,0,1,0,0,0,0
3257076699,1.49961E+12,2110,9,1,2,1,1,1,2,1,9,2,1,1,1,4,0,0,2,0
3319146431,1.50376E+12,1213,9,1,1,1,1,0,2,0,7,1,0,0,0,2,0,0,1,0
3319397006,1.50378E+12,2165,9,1,1,1,1,1,1,2,10,3,1,2,0,3,0,0,2,1
3243136027,1.49868E+12,198,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3329612721,1.50453E+12,1342,9,1,2,1,1,1,1,1,11,2,1,2,1,0,0,0,0,0
3284167581,1.50143E+12,1568,9,1,2,1,0,0,1,0,9,0,0,2,0,0,0,0,0,0
3268510037,1.50035E+12,1745,9,1,2,2,1,1,1,1,6,1,1,3,1,5,0,0,0,0
3321674440,1.50395E+12,1693,9,2,2,2,2,0,1,1,1,0,0,1,1,11,3,0,0,0
3324789031,1.50419E+12,1696,9,2,1,2,2,0,2,0,3,0,0,0,0,8,1,0,3,0
3321684711,1.50395E+12,1794,9,1,1,2,1,1,1,2,8,2,1,2,0,3,0,0,0,1
3330176078,1.50456E+12,2571,9,2,2,2,2,0,2,2,4,0,0,1,0,11,4,0,3,1
3325667130,1.50422E+12,1598,9,2,2,1,0,0,2,0,2,0,0,0,0,6,0,0,3,0
3321536460,1.50395E+12,1580,9,1,1,2,1,0,2,1,9,2,0,2,1,2,0,0,1,0
3315999657,1.50354E+12,1784,9,2,2,1,2,2,1,1,5,0,0,1,1,10,1,1,3,0
3298364339,1.50244E+12,1903,9,2,1,2,2,0,2,1,3,0,0,0,1,8,1,0,3,0
3329478238,1.50452E+12,1533,9,1,2,1,1,0,1,1,11,2,0,3,1,1,0,0,0,0
3330776874,1.50461E+12,1303,9,1,1,1,1,1,1,0,10,2,1,2,0,1,0,0,0,0
3317434059,1.50362E+12,1910,9,1,1,1,1,1,1,0,9,1,1,3,0,3,0,0,0,0
3304835829,1.50282E+12,1342,9,1,1,1,1,1,2,0,8,1,1,1,0,0,0,0,1,0
3315500525,1.5035E+12,1942,9,1,2,2,1,0,2,0,7,1,0,0,0,6,0,0,3,0
3313117578,1.50334E+12,2133,9,1,1,1,2,2,2,2,10,1,1,1,0,6,1,1,4,1
3314304429,1.50343E+12,962,9,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3322995049,1.50404E+12,1098,9,2,2,2,0,0,2,0,0,0,0,0,0,4,0,0,1,0
3328353318,1.50445E+12,2088,9,2,1,1,2,1,1,2,2,0,1,2,0,11,2,0,2,1
3309551287,1.50313E+12,1845,9,2,1,2,2,1,2,2,3,0,1,0,0,9,1,0,3,1
3326075244,1.50428E+12,1597,9,1,1,1,1,0,1,1,10,2,0,3,1,0,0,0,0,0
3310828605,1.50319E+12,1239,9,2,2,2,2,0,2,2,0,0,0,0,0,8,1,0,2,1
3319519700,1.50379E+12,2118,9,1,1,1,1,1,1,0,10,2,1,4,0,0,0,0,0,0
3330173383,1.50456E+12,1598,9,2,1,2,2,0,2,0,0,0,0,0,0,10,3,0,2,0
3315518859,1.50351E+12,1956,9,2,2,2,2,2,1,1,3,0,0,4,1,10,3,2,0,0
3249930712,1.4991E+12,2072,9,1,2,1,1,2,1,0,8,1,0,2,0,3,0,1,0,0
3329227000,1.50447E+12,2412,9,1,1,2,1,2,1,2,11,2,1,3,0,5,0,1,1,1
3330161390,1.50456E+12,1821,9,1,1,1,1,1,1,1,11,3,1,2,1,1,0,0,1,0
3251079952,1.49919E+12,2341,9,2,1,1,2,2,1,0,5,0,0,2,0,9,3,1,2,0
3251601265,1.4992E+12,1852,9,2,1,2,0,2,1,0,2,0,0,1,0,6,0,1,2,0
3331030696,1.50462E+12,1796,9,2,1,2,0,0,1,2,2,0,0,1,0,6,0,0,0,1
3293420864,1.50209E+12,2260,9,2,2,1,2,2,1,1,4,0,0,1,1,10,2,1,2,0
3330126472,1.50456E+12,1517,9,1,2,1,1,1,1,0,9,2,1,2,0,1,0,0,0,0
3326246354,1.50429E+12,1913,9,2,2,2,2,0,1,0,2,0,0,1,0,8,1,0,2,0
3328981468,1.50446E+12,1957,9,1,1,1,1,1,2,0,11,3,1,1,0,2,0,0,1,0
3321705316,1.50396E+12,1878,9,1,1,1,1,1,2,0,10,2,1,3,0,0,0,0,1,0
3322465514,1.50401E+12,1565,9,1,1,1,1,1,2,1,9,2,1,1,1,0,0,0,1,0
3330008414,1.50455E+12,1698,9,1,1,1,1,1,1,0,10,2,1,3,0,0,0,0,0,0
3318363976,1.5037E+12,1776,9,1,1,2,1,1,2,0,7,1,1,1,0,2,0,0,1,0
3328823498,1.50446E+12,2230,9,1,1,2,1,1,2,0,9,2,1,3,0,7,1,0,2,0
3325559723,1.50422E+12,2588,9,1,1,1,1,1,1,1,10,2,1,3,1,3,0,0,1,0
3325094565,1.50421E+12,2189,9,2,1,2,2,1,1,1,2,0,1,1,1,11,3,1,3,0
3274276941,1.50075E+12,1321,9,2,1,2,0,0,2,0,0,0,0,0,0,2,0,0,1,0
3273573156,1.50067E+12,2157,9,2,2,2,2,0,2,2,1,0,0,0,0,11,3,0,3,1
3325466650,1.50421E+12,1608,9,2,1,2,2,0,2,0,3,0,0,0,0,7,1,0,1,0
3323686775,1.5041E+12,1605,9,1,1,2,1,1,1,1,10,2,1,3,1,3,0,0,0,0
3326284598,1.50429E+12,1836,9,1,1,1,1,0,2,0,9,2,0,2,0,1,0,0,1,0
3320520840,1.50385E+12,2377,9,2,1,2,2,2,2,2,2,0,1,2,0,10,3,2,3,1
3279716017,1.50111E+12,1184,9,1,1,1,1,0,1,1,9,1,0,1,1,0,0,0,0,0
3320674488,1.50386E+12,1643,9,2,2,2,2,2,2,0,0,0,0,0,0,10,2,1,2,0
3248467316,1.49902E+12,1562,9,1,1,1,1,1,1,1,10,2,1,2,1,3,0,0,0,0
3325622007,1.50422E+12,2352,9,1,2,1,1,0,2,0,11,3,0,1,0,3,0,0,2,0
3331539816,1.50467E+12,1207,9,2,1,2,2,0,2,2,1,0,0,0,0,11,2,0,1,1
3315846724,1.50352E+12,1052,9,1,1,1,1,0,1,1,7,1,0,2,1,1,0,0,0,0
3297887808,1.5024E+12,2150,9,2,1,2,2,0,2,0,3,0,0,0,0,9,2,0,2,0
3231163409,1.49795E+12,198,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3322474806,1.50401E+12,1695,9,2,1,2,2,0,1,0,1,0,0,1,0,11,3,0,1,0
3284008310,1.50142E+12,2312,9,2,2,1,2,1,1,0,5,0,1,3,0,7,1,0,1,0
3327495392,1.50437E+12,198,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282832671,1.50134E+12,2184,9,2,2,1,2,1,2,1,3,0,1,1,1,10,3,0,3,0
3241568771,1.49859E+12,2399,9,2,2,2,2,2,2,0,5,0,0,1,0,11,3,1,3,0
3321372454,1.50394E+12,1969,9,1,1,1,1,1,1,2,8,2,1,1,0,3,0,0,2,1
3288827004,1.50177E+12,1707,9,2,1,2,2,2,2,2,2,0,0,0,0,9,2,1,2,1
3295350263,1.50223E+12,1650,9,2,1,2,2,2,2,2,2,0,0,0,0,11,1,1,3,1
3329711860,1.50454E+12,2117,9,2,1,2,1,1,1,2,6,1,1,4,0,9,1,0,0,1
3328511414,1.50445E+12,1703,9,1,1,2,1,1,2,0,7,2,1,0,0,2,0,0,1,0
3250855450,1.49919E+12,2355,9,2,2,2,1,2,2,0,7,1,0,1,0,5,1,2,3,0
3319755755,1.50383E+12,2791,9,2,2,1,1,2,1,0,9,3,0,4,0,9,2,2,1,0
3329366316,1.50449E+12,2116,9,2,1,2,2,2,2,2,2,0,0,2,0,10,2,1,2,1
3331188523,1.50463E+12,2326,9,1,2,1,1,2,1,0,11,5,1,4,0,0,0,1,1,0
3329263778,1.50448E+12,1762,9,1,1,1,1,0,2,0,10,2,0,1,0,2,0,0,2,0
3321564786,1.50395E+12,196,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3325688497,1.50423E+12,1882,9,2,2,1,2,2,2,0,3,0,0,1,0,10,2,1,2,0
3286018429,1.50157E+12,1745,9,1,1,1,1,0,1,0,7,1,0,2,0,3,0,0,0,0
3326526790,1.5043E+12,1850,9,2,1,2,2,2,1,0,4,0,0,1,0,9,2,1,2,0
3321724922,1.50396E+12,1252,9,1,1,1,0,0,1,0,5,0,0,1,0,0,0,0,0,0
3321125553,1.50392E+12,1952,9,1,2,2,1,0,2,0,11,2,0,1,0,3,0,0,3,0
3319863259,1.50384E+12,1382,9,2,2,2,2,2,1,1,2,0,0,1,1,11,2,1,1,0
3329969223,1.50455E+12,2367,9,2,1,1,2,1,1,0,4,0,1,2,0,7,1,1,1,0
3324406190,1.50414E+12,1215,9,1,1,1,0,0,1,0,5,0,0,1,0,0,0,0,0,0
3256671941,1.49956E+12,1546,9,1,2,1,1,0,1,1,11,2,0,2,1,0,0,0,0,0
3329315195,1.50448E+12,193,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3318946758,1.50375E+12,1730,9,1,1,2,1,1,1,1,11,3,1,2,1,1,0,0,0,0
3321075992,1.50392E+12,1845,9,2,2,1,2,0,2,0,2,0,0,0,0,11,2,0,2,0
3279085922,1.50107E+12,1787,9,1,1,1,1,1,1,0,11,3,1,3,0,0,0,0,0,0
3323995725,1.50411E+12,195,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3326335128,1.50429E+12,1871,9,2,2,2,2,2,2,0,0,0,0,0,0,10,3,1,3,0
3247944164,1.49899E+12,1886,9,2,2,1,2,2,1,2,4,0,0,1,0,7,2,1,1,1
3331176363,1.50463E+12,1899,9,2,2,2,2,2,2,2,0,0,0,0,0,10,2,1,4,1
3307112093,1.50297E+12,1556,9,1,1,2,1,1,1,2,6,1,1,2,0,6,0,0,1,1
3260319574,1.49982E+12,2060,9,1,2,1,1,1,1,1,10,3,1,4,1,2,0,0,0,0
3280684683,1.50118E+12,1723,9,1,1,1,1,0,1,0,10,2,0,2,0,1,0,0,0,0
3324356085,1.50414E+12,2233,9,1,2,2,2,1,2,2,9,1,1,1,0,9,1,1,2,1
3305902378,1.50288E+12,973,9,2,2,2,0,0,0,2,0,0,0,0,0,7,0,0,0,1
3329960577,1.50455E+12,1503,9,2,1,2,2,2,2,2,0,0,0,0,0,11,2,1,1,1
3311175877,1.50323E+12,965,9,2,2,2,0,0,2,0,0,0,0,0,0,3,0,0,1,0
3330161753,1.50456E+12,1574,9,2,2,2,2,0,2,0,2,0,0,1,0,9,2,0,2,0
3331060407,1.50463E+12,3019,9,2,1,1,1,1,1,0,6,1,1,2,0,9,1,0,1,0
3331075105,1.50463E+12,1570,9,1,1,1,1,0,1,0,10,2,0,2,0,1,0,0,0,0
3292489174,1.50204E+12,1744,9,2,2,1,0,0,2,0,3,0,0,0,0,4,0,0,3,0
3324508122,1.50417E+12,2239,9,1,2,2,2,2,2,0,6,1,0,2,0,8,1,1,2,0
3325108389,1.50421E+12,2799,9,2,2,2,1,2,2,2,7,1,0,0,0,11,4,1,5,1
3300891842,1.50256E+12,2009,9,1,2,2,1,1,2,0,8,2,2,2,0,3,0,0,2,0
3315282005,1.50349E+12,1714,9,1,2,1,1,1,2,1,8,1,1,1,1,2,0,0,1,0
3324405379,1.50414E+12,1336,9,1,2,1,1,0,1,0,10,1,0,1,0,1,0,0,0,0
3295198863,1.50222E+12,1289,9,2,1,2,2,0,2,0,0,0,0,0,0,10,2,0,2,0
3315683971,1.50351E+12,2234,9,2,2,1,2,2,2,0,5,0,0,1,0,10,2,1,3,0
3267497123,1.5003E+12,2364,9,1,2,1,1,1,1,0,10,1,2,4,0,6,0,0,0,0
3321362091,1.50394E+12,1330,9,2,1,2,2,0,2,0,0,0,0,0,0,10,2,0,1,0
3331376617,1.50465E+12,1313,9,1,2,1,1,1,1,1,8,1,1,2,1,3,0,0,0,0
3321071311,1.50391E+12,1833,9,2,1,2,2,2,2,0,2,0,0,0,0,10,1,1,3,0
3284607926,1.50145E+12,1970,9,2,2,2,2,0,2,0,2,0,0,0,0,9,3,0,3,0
3310122752,1.50316E+12,205,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3244551430,1.49876E+12,2597,9,2,1,2,1,1,1,0,8,2,1,1,0,9,1,1,2,0
3327293290,1.50436E+12,1621,9,1,1,1,1,1,1,1,11,3,1,3,1,1,0,0,0,0
3324771262,1.50419E+12,2054,9,2,1,2,2,2,2,0,2,0,0,2,0,11,3,1,2,0
3320460282,1.50385E+12,1732,9,1,1,1,1,1,1,0,9,2,1,4,0,3,0,0,0,0
3303576977,1.50273E+12,2049,9,1,2,1,1,2,2,1,7,2,0,1,1,4,0,1,2,0
3327994336,1.5044E+12,2789,9,2,1,1,2,2,1,0,2,0,0,1,0,11,3,1,2,0
3315422907,1.5035E+12,2193,9,1,2,2,1,1,1,0,10,2,1,2,0,2,0,0,1,0
3320936360,1.50388E+12,1820,9,2,2,2,2,2,2,0,1,0,0,1,0,10,2,1,2,0
3287273741,1.50163E+12,1898,9,2,1,1,2,2,2,0,3,0,0,0,0,10,2,1,3,0
3328290482,1.50444E+12,1910,9,2,2,2,2,2,2,0,2,0,0,1,0,11,4,1,2,0
3244877531,1.49877E+12,1989,9,1,2,1,1,0,2,2,9,1,0,1,0,2,0,0,1,1
3303882366,1.50274E+12,1816,9,1,2,2,0,0,2,0,5,0,0,0,0,4,0,0,3,0
3260149048,1.49981E+12,1782,9,1,2,1,1,1,1,1,8,1,1,3,1,2,0,0,0,0
3244986044,1.49878E+12,1744,9,1,2,1,1,1,1,1,11,2,1,2,1,1,0,0,1,0
3231257052,1.49796E+12,912,9,1,1,1,0,0,2,0,4,0,0,1,0,1,0,0,1,0
3317179943,1.50361E+12,1636,9,1,1,1,0,0,1,1,7,0,0,1,1,1,0,0,1,0
3325514134,1.50421E+12,1471,9,2,2,2,2,0,2,0,0,0,0,0,0,6,1,0,1,0
3280908004,1.50119E+12,1847,9,1,1,1,1,1,1,1,11,2,1,3,1,2,0,0,0,0
3296976504,1.50237E+12,1742,9,2,2,2,2,2,2,2,0,0,0,2,0,11,3,1,1,1
3326390522,1.5043E+12,1318,9,1,1,1,1,0,1,2,8,1,0,2,0,0,0,0,0,1
3310532292,1.50317E+12,2074,9,1,2,1,1,1,1,0,7,1,1,3,0,1,0,0,0,0
3237748302,1.49834E+12,1643,9,2,2,2,2,2,2,0,1,0,0,0,0,8,2,1,1,0
3322888732,1.50404E+12,1234,9,2,2,2,2,0,2,2,0,0,0,0,0,11,3,0,2,1
3328239258,1.50444E+12,1876,9,2,2,2,2,2,1,0,1,0,0,2,0,10,2,1,1,0
3325568345,1.50422E+12,2029,9,1,1,1,1,2,2,0,10,2,0,2,0,1,0,1,2,0
3303494394,1.50272E+12,1875,9,2,1,2,1,2,1,2,7,1,0,2,0,9,2,1,2,1
3320245975,1.50385E+12,2292,9,2,1,1,2,2,1,0,2,0,0,3,0,9,3,1,2,0
3319438878,1.50378E+12,2181,9,2,2,1,2,2,1,0,3,0,0,3,0,10,2,1,1,0
3328396644,1.50445E+12,2484,9,1,1,2,1,2,1,0,8,1,1,4,0,4,0,1,0,0
3330800103,1.50461E+12,1577,9,1,1,1,1,1,1,1,11,2,1,2,1,1,0,0,0,0
3246378258,1.49887E+12,1572,9,1,2,1,1,1,2,1,9,2,1,1,1,0,0,0,1,0
3299375868,1.50249E+12,2463,9,2,2,2,2,2,2,2,2,0,0,1,0,11,3,2,3,1
3317581255,1.50365E+12,2413,9,1,2,2,1,2,1,2,7,1,1,2,0,6,0,1,2,1
3328106694,1.50443E+12,1873,9,2,1,1,2,2,1,1,3,0,0,2,1,10,1,1,1,0
3317510387,1.50365E+12,2099,9,2,1,2,2,1,2,0,5,0,1,1,0,8,1,0,2,0
3261433423,1.49989E+12,2148,9,1,1,1,1,2,2,1,9,3,0,2,1,4,0,1,1,0
3326638922,1.50432E+12,1824,9,1,2,2,1,0,2,0,9,1,0,1,0,3,0,0,1,0
3326641230,1.50431E+12,1552,9,1,1,1,1,0,1,0,10,1,0,3,0,2,0,0,0,0
3275896132,1.50085E+12,2291,9,1,1,2,1,0,1,2,10,2,0,1,0,4,0,0,2,1
3319659399,1.50382E+12,1467,9,1,2,1,1,1,1,1,11,3,1,2,1,1,0,0,1,0
3244770874,1.49877E+12,2226,9,2,1,2,1,1,1,1,7,1,1,4,1,9,1,1,0,0
3327365942,1.50436E+12,1109,9,2,2,2,2,0,2,2,0,0,0,0,0,6,1,0,1,1
3293083178,1.50205E+12,1501,9,2,2,2,2,2,2,0,2,0,0,0,0,7,1,1,2,0
3318852322,1.50374E+12,1571,9,1,1,1,1,0,1,2,9,2,0,1,0,2,0,0,0,1
3255909728,1.49954E+12,1504,9,2,1,2,2,2,2,2,2,0,0,1,0,10,2,1,2,1
3318637949,1.50371E+12,1364,9,1,2,1,1,0,1,0,6,1,0,1,0,0,0,0,0,0
3325930858,1.50427E+12,2732,9,1,2,1,1,2,2,0,11,5,0,3,0,2,0,2,1,0
3325905913,1.50427E+12,1686,9,2,2,2,2,2,2,0,1,0,0,1,0,10,1,1,1,0
3287431664,1.50167E+12,998,9,2,2,2,0,0,2,0,1,0,0,0,0,4,0,0,1,0
3330920159,1.50462E+12,2149,9,1,1,2,1,1,1,0,10,2,1,2,0,5,0,0,2,0
3331183687,1.50463E+12,1727,9,2,2,1,2,2,2,0,1,0,0,0,0,11,3,1,2,0
3319197460,1.50377E+12,1896,9,2,2,2,2,0,1,2,1,0,0,1,0,7,2,0,3,1
3327875911,1.50439E+12,1525,9,2,2,2,2,2,1,2,1,0,0,1,0,10,2,1,1,1
3322397470,1.50401E+12,1431,9,2,2,2,2,0,2,2,1,0,0,0,0,5,1,0,3,1
3329310632,1.50448E+12,1949,9,1,2,2,1,1,1,0,10,3,1,3,0,4,0,0,0,0
3330012626,1.50455E+12,2237,9,1,1,2,1,0,2,2,7,1,0,1,0,4,0,0,2,1
3321706507,1.50396E+12,1946,9,2,1,2,2,2,2,0,1,0,0,0,0,10,3,1,1,0
3329466813,1.50452E+12,2165,9,1,2,2,1,1,2,0,11,3,1,3,0,5,0,0,1,0
3324234592,1.50413E+12,2265,9,1,2,1,1,1,1,2,10,2,1,4,0,4,0,0,0,1
3326635661,1.50431E+12,2506,9,2,2,2,2,1,2,0,6,0,1,1,0,10,3,2,2,0
3296245883,1.50229E+12,1837,9,1,2,1,1,0,2,0,9,2,0,2,0,0,0,0,1,0
3326174595,1.50428E+12,1554,9,2,1,1,2,2,1,0,2,0,0,1,0,10,1,1,0,0
3324792803,1.50419E+12,1752,9,1,1,1,1,0,1,1,8,2,0,3,1,0,0,0,0,0
3330212882,1.50456E+12,1633,9,1,1,1,1,0,1,0,10,2,0,3,0,0,0,0,0,0
3219375567,1.4972E+12,1724,9,2,2,2,0,0,1,0,1,0,0,1,0,5,0,0,0,0
3329632406,1.50453E+12,1553,9,2,1,2,2,2,2,2,0,0,0,0,0,8,1,1,2,1
3325898336,1.50427E+12,1640,9,2,2,2,0,1,2,2,1,0,1,0,0,5,0,0,2,1
3326410958,1.5043E+12,1783,9,1,2,1,1,1,2,0,9,2,1,0,0,4,0,0,2,0
3319597451,1.50379E+12,1669,9,2,2,2,2,2,2,0,1,0,0,1,0,11,3,1,2,0
3326647585,1.50432E+12,1592,9,1,1,1,1,1,1,0,8,1,1,2,0,0,0,0,0,0
3312058803,1.50329E+12,3012,9,2,1,2,2,2,2,1,4,0,0,0,1,11,3,2,5,0
3325904806,1.50427E+12,1584,9,1,1,1,1,1,1,0,10,2,1,3,0,1,0,0,0,0
3315328206,1.5035E+12,2108,9,2,1,1,2,2,1,0,3,0,0,2,0,8,1,1,1,0
3323884651,1.50411E+12,2038,9,1,2,1,1,1,1,0,10,2,1,2,0,3,0,0,1,0
3326083346,1.50428E+12,1273,9,1,1,1,0,0,2,1,4,0,0,0,1,0,0,0,1,0
3291702931,1.50196E+12,940,9,1,2,1,0,0,1,0,4,0,0,1,0,0,0,0,0,0
3324191211,1.50412E+12,1155,9,1,1,1,0,0,2,1,5,0,0,0,1,0,0,0,1,0
3240499861,1.49852E+12,2605,9,1,2,1,1,2,2,0,9,2,1,0,0,7,1,2,4,0
3308355873,1.50304E+12,1997,9,2,2,2,2,2,2,0,2,0,0,1,0,7,1,1,2,0
3255155927,1.49946E+12,1638,9,2,1,2,2,2,2,0,0,0,0,0,0,11,3,1,3,0
3315592080,1.50351E+12,2223,9,2,2,1,2,2,2,1,4,0,1,2,1,11,3,1,2,0
3326565004,1.50431E+12,1480,9,2,2,2,2,2,1,2,1,0,0,1,0,9,2,1,1,1
3283293811,1.50135E+12,2157,9,2,2,2,2,2,2,0,3,0,0,1,0,10,3,1,2,0
3317421607,1.50362E+12,1693,9,1,1,2,1,0,2,0,11,2,0,1,0,2,0,0,1,0
3322870386,1.50404E+12,2560,9,1,1,2,2,2,2,2,10,3,0,1,0,9,1,1,4,1
3265371927,1.50014E+12,1673,9,1,1,1,1,1,1,0,10,2,1,3,0,2,0,0,0,0
3329121613,1.50447E+12,3001,9,2,2,2,2,2,2,0,6,0,0,1,0,11,6,2,4,0
3232746344,1.49805E+12,2438,9,2,2,2,2,2,1,0,4,0,0,1,0,11,3,1,3,0
3328218258,1.50444E+12,913,9,2,2,2,2,0,0,0,0,0,0,0,0,7,1,0,0,0
3304514684,1.5028E+12,1766,9,2,2,2,2,2,1,2,1,0,0,1,0,11,3,1,1,1
3269653749,1.50042E+12,2105,9,1,2,1,1,1,1,2,9,2,2,3,0,5,0,0,0,1
3324687992,1.50419E+12,2248,9,2,1,2,2,2,2,2,7,0,0,2,0,11,3,1,2,1
3329737308,1.50454E+12,1491,9,2,2,2,2,2,2,2,0,0,0,0,0,11,3,1,3,1
3272656782,1.50064E+12,948,9,2,1,2,0,0,2,0,1,0,0,0,0,5,0,0,1,0
3318258983,1.5037E+12,1895,9,1,2,1,1,0,2,0,11,2,0,2,0,0,0,0,1,0
3326248377,1.50429E+12,2010,9,2,2,2,2,2,2,0,1,0,0,0,0,10,3,2,3,0
3238155473,1.49839E+12,1708,9,1,2,2,1,0,2,0,8,1,0,2,0,3,0,0,1,0
3255969220,1.49954E+12,1927,9,2,1,2,2,1,2,1,4,0,1,0,1,7,1,0,2,0
3330052100,1.50455E+12,1839,9,1,2,2,1,1,2,0,9,2,1,1,0,4,0,0,3,0
3284484210,1.50145E+12,1604,9,1,1,2,1,0,2,0,10,1,0,2,0,2,0,0,1,0
3285190969,1.50149E+12,1331,9,1,2,1,0,0,1,0,4,0,0,2,0,2,0,0,0,0
3298646616,1.50246E+12,1818,9,1,2,1,1,0,1,0,11,3,0,3,0,2,0,0,0,0
3300279979,1.50254E+12,1334,9,1,1,1,1,0,1,1,10,2,0,1,1,0,0,0,0,0
3330338740,1.50457E+12,2263,9,2,1,1,2,2,2,0,4,0,0,0,0,9,1,1,4,0
3313172240,1.50334E+12,2009,9,1,2,2,2,1,1,2,7,1,1,2,0,6,1,0,1,1
3320717389,1.50386E+12,1667,9,1,1,1,1,0,2,1,6,1,0,1,1,1,0,0,1,0
3325942354,1.50427E+12,1224,9,1,1,1,1,0,1,0,7,1,0,1,0,2,0,0,0,0
3329221065,1.50447E+12,1868,9,2,1,2,2,0,2,0,2,0,0,0,0,9,2,0,3,0
3323314061,1.50409E+12,1851,9,2,1,1,2,2,1,1,6,0,0,2,1,8,1,1,1,0
3304902689,1.50282E+12,2410,9,2,1,1,2,2,1,0,7,0,0,1,0,7,2,2,3,0
3256327720,1.49955E+12,2074,9,2,2,2,2,1,1,0,6,0,1,3,0,10,2,1,1,0
3327220919,1.50435E+12,1904,9,1,2,2,1,0,1,2,10,2,0,2,0,5,0,0,1,1
3275847665,1.50085E+12,2077,9,2,2,1,1,1,2,0,10,4,1,0,0,7,1,1,3,0
3272322700,1.50059E+12,2047,9,2,1,2,2,1,2,0,2,0,1,0,0,11,3,0,2,0
3276001341,1.50086E+12,1714,9,2,2,2,2,2,2,2,4,0,0,0,0,9,1,1,3,1
3277866104,1.50101E+12,2327,9,2,1,2,2,0,1,0,5,0,0,2,0,11,2,0,1,0
3328235222,1.50444E+12,3149,9,1,1,2,1,2,1,1,10,3,1,3,1,10,4,1,4,0
3293596705,1.50211E+12,1785,9,2,2,2,2,2,2,2,2,0,0,0,0,11,4,1,3,1
3305029096,1.50283E+12,2620,9,1,2,1,2,1,2,0,11,3,1,3,0,6,1,0,1,0
3328481297,1.50445E+12,2230,9,2,2,1,2,0,2,1,5,0,0,0,1,7,1,0,3,0
3314391947,1.50344E+12,1340,9,1,1,1,1,0,1,1,9,1,0,2,1,0,0,0,0,0
3317264538,1.50361E+12,1988,9,2,2,2,2,2,2,2,4,0,0,0,0,10,2,1,3,1
3258641945,1.49971E+12,2070,9,2,1,2,2,0,2,0,2,0,0,0,0,9,1,0,3,0
3326231238,1.50429E+12,1482,9,1,1,1,1,0,1,0,5,1,0,2,0,1,0,0,0,0
3293935872,1.50213E+12,2020,9,2,2,2,2,2,2,1,2,0,0,0,1,11,4,2,4,0
3292607162,1.50204E+12,2074,9,1,1,2,2,1,2,1,8,1,2,0,1,8,2,0,2,0
3289159187,1.50179E+12,2117,9,2,2,2,2,2,2,2,4,0,0,1,0,10,3,1,3,1
3329730669,1.50454E+12,1652,9,1,1,1,1,0,2,0,11,3,0,1,0,0,0,0,1,0
3227578564,1.49773E+12,1971,9,1,2,1,2,1,1,1,11,4,1,3,1,7,1,0,0,0
3329821839,1.50454E+12,1726,9,1,2,2,1,0,1,1,6,1,0,3,1,3,0,0,0,0
3323041551,1.50404E+12,1152,9,2,1,2,0,0,2,1,3,0,0,0,1,5,0,0,1,0
3265548199,1.50015E+12,1701,9,2,2,2,2,0,2,1,2,0,0,0,1,9,2,0,2,0
3327732507,1.50438E+12,1744,9,2,2,1,2,0,2,0,5,0,0,0,0,7,1,0,3,0
